zone,year,request_type,requested_mw,source,source_url,note
BGE,2026,demand,17.8,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2041,capacity,88.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2042,capacity,88.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2043,capacity,88.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2044,capacity,88.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2045,capacity,88.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2046,capacity,88.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2026,capacity,0.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2027,capacity,0.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2028,capacity,0.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2029,capacity,150.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2030,capacity,250.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2031,capacity,250.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2032,capacity,250.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2033,capacity,250.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2034,capacity,250.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2035,capacity,250.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2036,capacity,250.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2037,capacity,250.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2038,capacity,250.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2039,capacity,250.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2040,capacity,250.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2041,capacity,250.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2042,capacity,250.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2043,capacity,250.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2044,capacity,250.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2045,capacity,250.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DLCO,2046,capacity,250.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2026,capacity,23171.1,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2027,capacity,26134.9,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2028,capacity,26851.5,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2029,capacity,28115.2,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2030,capacity,30597.3,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2031,capacity,32497.6,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2032,capacity,34241.9,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2033,capacity,35857.6,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2034,capacity,36541.1,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2035,capacity,37483.9,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2036,capacity,39174.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2037,capacity,40663.3,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2038,capacity,41687.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2039,capacity,41780.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2040,capacity,41780.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2041,capacity,41780.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2042,capacity,41780.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2043,capacity,41780.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2044,capacity,41780.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2045,capacity,41780.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DOM,2046,capacity,41780.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PJM RTO,2026,capacity,30926.6,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PJM RTO,2027,capacity,40841.3,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PJM RTO,2028,capacity,52859.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PJM RTO,2029,capacity,68552.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PJM RTO,2030,capacity,85870.7,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PJM RTO,2031,capacity,99197.7,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
